"","id","name","position","office","region","year","income","income_family","income_salary","income_salary_family","income_teaching","income_teaching_family","income_royalties","income_royalties_family","income_dividents","income_dividents_family","income_help","income_help_family","income_gifts","income_gifts_family","bank_deps","bank_deps_family","flat_area","flat_area_family","house_area","house_area_family","land_area","land_area_family","cars","cars_family","cars_cargo","cars_cargo_family","cars_info","cars_family_info","cars_info_year","cars_family_info_year"
"2005","chesno_2505","Гопко Ганна Миколаївна","Депутат 8-го скликання","Верховна рада України","Загальнодержавний регіон","2014",217046,962333,56170,786418,102049,0,0,0,43827,152915,0,0,0,0,1513486,1529154,190.7,161.2,0,117,1000,0,0,1,0,0,"","Honda Civic об'єм двигуна 1799","","2008"
"2006","chesno_1033","Фірсов Єгор Павлович","Депутат 7-го скликання","Верховна рада України","Загальнодержавний регіон","2013",17878.26,0,17878.26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","","",""
"2007","chesno_2017","Фурсін Іван Геннадійович","Депутат 7-го скликання","Верховна рада України","Загальнодержавний регіон","2013",6529653.93,24158,229653.93,24158,0,0,0,0,0,0,0,0,0,0,0,0,370.3,45,711.3,222.8,1013,0,5,2,0,0,"Hyundai Sonata 2.4;Toyota Highlander 3.5;Mercedes-Benz S500 5.5;Land Rover Range Rover 4.2;Mercedes-Benz S500 5","Lexus LX 570 5700 куб.см., 282 кВ;Nissan Patrol 4800 куб.см., 280 кВт","2012;2012;2010;2006;2006","2011;2003"
"2008","chesno_2548","Фурсін Іван Геннадійович","Депутат 7-го скликання","Верховна рада України","Загальнодержавний регіон","2014",10063832.95,102000,159895.23,102000,0,0,0,0,1466583.88,0,0,0,0,0,0,0,370.3,45,2039.2,222.8,1514.3,0,5,2,0,0,"Toyota Highlander 3500 куб.см;Mercedes-Benz S500 5500 куб.см, 285 кВт;Skoda Octavia 1800 куб.см, 112 кВт;Hyundai Santa Fe 2400 куб.см ;Land Rover Range Rover 4200 куб.см, 287 кВт","Lexus LX 570 5700 куб.см, 282 кВт;Nissan Patrol 4800 куб.см, 280 кВт","2012;2010;2010;2012;2006","2011;2003"
"2009","chesno_780","Хміль Михайло Михайлович","Депутат 7-го скликання","Верховна рада України","Загальнодержавний регіон","2013",248379.54,51101.51,206507.34,44185.15,6778.2,0,0,0,0,0,35094,6916.36,0,0,0,0,0,0,0,0,900,0,1,1,0,0,"Volkswagen Polo 1400 куб. см, 55 кВт, 391,6 см","Suzuki Grand Vitara 2000 куб. см, 102,9 кВт, 449 см","2007","2007"
"2010","chesno_153","Хомутиннік Віталій Юрійович","Депутат 7-го скликання","Верховна рада України","Загальнодержавний регіон","2011",10802224,472764,177512,28203,0,0,0,0,10576253,444561,35828,0,0,0,130917008,5240158,193.1,25,596.4,148.4,8260,0,1,1,0,0,"Mercedes-Benz S 5000 см3, 288 кВт","Lexus LX 570 5700 см3, 272 кВт","2006","2008"
"2011","chesno_247","Черняков Валерій Вікторович","Депутат 7-го скликання","Верховна рада України","Загальнодержавний регіон","2012",0,0,11204.39,80238.34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10000,10000,2,1,3,0,"Audi 100 ;ВАЗ 2121 ","Mitsubishi Lancer ","1988;1982","2012"
"2012","chesno_2043","Шугало Роман Васильович","Депутат 7-го скликання","Верховна рада України","Загальнодержавний регіон","2013",238842.65,0,203992.65,0,0,0,0,0,0,0,34850,0,0,0,98000,0,0,0,0,0,0,0,0,0,0,0,"","","",""
"2013","chesno_158","Шуфрич Нестор Іванович","Депутат 7-го скликання","Верховна рада України","Загальнодержавний регіон","2011",78794683,0,133252,0,0,0,0,0,0,0,0,0,0,0,241577.79,0,777.7,0,53.98,0,31000,0,1,0,0,0,"Land Rover Defender B 2402 см3","","2008",""
"2014","chesno_2389","Шуфрич Нестор Іванович","Депутат 7-го скликання","Верховна рада України","Загальнодержавний регіон","2014",4714045,0,169834,0,0,0,0,0,4532522,0,0,0,0,0,363652,0,1348.6,0,336.3,0,172066.3,0,3,0,0,0,"Land Rover Defender об'єм циліндрів двигуна - 2402 куб. см;Mercedes-Benz G350 об'єм циліндрів двигуна -  2987 куб. см;Toyota 4Runner об'єм циліндрів двигуна - 3956 куб. см","","2008;2013;2012",""
"2015","chesno_191","Щербань Артем Володимирович","Депутат 7-го скликання","Верховна рада України","Загальнодержавний регіон","2011",2400775,0,497391,0,0,0,0,0,896214,0,0,0,0,0,2134112,0,243.08,0,725.8,0,1047026,0,4,0,0,0,"Aston Martin DB 9600 5935 см3;Mercedes-Benz S350 3500 cм3;Mercedes-Benz SL600 6000 cм3;Mercedes-Benz SL600 6000 cм3","","2008;2005;1994;2001",""
"2016","chesno_1987","Щербань Артем Володимирович","Депутат 7-го скликання","Верховна рада України","Загальнодержавний регіон","2013",12112833,0,236256,0,0,0,0,0,10484027,0,0,0,0,0,140774,0,243.08,0,725.8,0,1047026,0,8,0,0,0,"Land Rover Range Rover ;Mini Cooper S ;Toyota Camry ;Rolls-Royce  ;Aston Martin D9 600 ;Mercedes-Benz S350 ;Mercedes-Benz SL600 ;Mercedes-Benz SL600 ","","2013;2012;2012;2011;2008;2005;2001;1994",""
"2017","chesno_482","Яворівський Володимир Олександрович","Депутат 7-го скликання","Верховна рада України","Загальнодержавний регіон","2011",439890,70000,211803,52000,0,0,0,0,0,0,35827,0,0,0,43000,0,80.7,0,0,0,2000,0,2,1,0,0,"Mercedes-Benz S450 4500 cм3;Mitsubishi Pajero 3800 см3","Volkswagen Golf 1800 см3","2008;2007","2010"
"2018","chesno_487","Яценко Антон Володимирович","Депутат 7-го скликання","Верховна рада України","Загальнодержавний регіон","2011",248379,3104708,213284,0,0,0,0,0,0,987,35095,0,0,2329930,0,544649,0,0,0,611,0,0,0,0,0,0,"","","",""
"2019","chesno_2396","Гордєєв Андрій Анатолійович","Депутат 8-го скликання","Верховна рада України","Загальнодержавний регіон","2014",48613.11,10200,48613.11,0,0,0,0,0,0,0,0,10200,0,0,0,0,0,0,85,170,2500,0,1,0,0,0,"Kia Sportage 1685 куб. см","","2013",""
"2020","chesno_1057","Гринів Ігор Олексійович","Депутат 8-го скликання","Верховна рада України","Загальнодержавний регіон","2013",224659,292835,224659,52005,0,0,0,0,0,0,0,0,0,0,1e+05,0,0,108.5,0,0,5190,5200,1,2,0,0,"Lexus  3300 см.куб.","BMW X1 2000 см.куб;Rover  1600 см.куб.","2005","2010;1998"
"2021","chesno_2579","Гринів Ігор Олексійович","Депутат 8-го скликання","Верховна рада України","Загальнодержавний регіон","2014",210697.48,22263.16,210697.48,22263.16,0,0,0,0,0,0,0,0,0,0,1e+05,0,0,144,0,0,5190,0,1,2,0,0,"Lexus RX 400h 3300 куб.см, 4755 см","BMW X1 2000 куб.см;Rover  1600 куб.см","2005","2010;1998"
"2022","chesno_1127","Гудзенко Віталій Іванович","Депутат 8-го скликання","Верховна рада України","Загальнодержавний регіон","2013",0,0,48299,36584,0,0,0,0,6075000,0,0,0,0,0,0,0,0,153,0,294,83920,1210,2,1,0,0,"Lexus LX570 L 5663 см3, 870кВт, 499 см;BMW X6 2979 см3, 225 кВт, 877 см","УАЗ 31512 2445 см3, 54.7 кВт, 425 см","2011;2011","1990"
"2023","chesno_2113","Гуляєв Василь Олександрович","Депутат 8-го скликання","Верховна рада України","Загальнодержавний регіон","2013",95395,14615,84160,7959,0,0,0,0,0,0,11235,0,0,0,0,0,51.3,80,0,0,10600,0,2,0,1,0,"Volkswagen  ;Toyota  ","","2004;2012",""
"2024","chesno_1519","Денисенко Вадим Ігорович","Депутат 8-го скликання","Верховна рада України","Загальнодержавний регіон","2013",206697,0,206697,0,0,0,0,0,0,0,0,0,0,0,0,0,80.3,121.8,0,0,0,0,1,1,0,0,"Mazda CX 5 1998 см3, 110,32 кВат","Toyota Yaris 1330 см3, 72,8 кВат","2012","2012"
"2025","chesno_2086","Артеменко Андрій Вікторович","Депутат 8-го скликання","Верховна рада України","Загальнодержавний регіон","2013",0,0,0,0,0,0,0,0,0,0,0,0,0,0,85000,2300000,0,137,0,650,19875,4200,1,1,0,0,"ВАЗ 2109 1599 куб.см","Hyundai Elantra 1797 куб.см","1994","2012"
"2026","chesno_1259","Артюшенко Ігор Андрійович","Депутат 8-го скликання","Верховна рада України","Загальнодержавний регіон","2013",69680,39775,69680,39775,0,0,0,0,0,0,0,0,0,0,30000,0,0,0,0,0,0,0,0,0,0,0,"","","",""
"2027","chesno_2598","Бабій Юрій Юрійович","Депутат 8-го скликання","Верховна рада України","Загальнодержавний регіон","2014",131717,0,131717,0,0,0,0,0,0,0,0,0,0,0,0,0,117.3,0,0,0,387,0,1,0,0,0,"Mercedes-Benz  2997 куб.см ","","2007",""
"2028","chesno_2461","Бакулін Євген Миколайович","Депутат 8-го скликання","Верховна рада України","Загальнодержавний регіон","2014",2975722.93,0,611991,0,0,0,0,0,2337562.93,0,0,0,0,0,26180552.64,0,1841,0,535.9,0,5000,0,3,0,0,0,"Nissan  3.5 куб.см 500 к.с.;ГАЗ 21Л 2.5 куб.см, 70 к.с.;Porsche  4.8 куб.см, 400 к.с.","","2012;1962;2011",""
"2029","chesno_2601","Береза Юрій Миколайович","Депутат 8-го скликання","Верховна рада України","Загальнодержавний регіон","2014",42279.78,0,42279.78,0,0,0,0,0,0,0,0,0,0,0,0,2500,71.1,0,0,0,54500,113500,1,1,0,0,"Toyota Land Cruiser об'єм двигуна - 4461, тип пального Д","Daewoo Lanos D4MM550 об'єм двигуна - 98 куб.см","2014","2003"
"2030","chesno_1470","Березюк Олег Романович","Депутат 8-го скликання","Верховна рада України","Загальнодержавний регіон","2013",130659.73,0,84306.47,0,11654.4,0,0,0,0,0,15686.86,0,0,0,0,0,60,0,0,0,0,0,0,0,0,0,"","","",""
"2031","chesno_2404","Бойко Олена Петрівна","Депутат 8-го скликання","Верховна рада України","Загальнодержавний регіон","2014",48520,0,48520,0,0,0,0,0,0,0,0,0,0,0,0,0,64.3,106.4,0,0,0,0,1,0,0,0,"Renault Symbol 14390 куб. см, 55 кВт, 4261 см","","2007",""
"2032","chesno_1247","Арешонков Володимир Юрійович","Депутат 8-го скликання","Верховна рада України","Загальнодержавний регіон","2013",203670,44233,169126,42156,16286,0,0,0,0,0,13940,2077,0,0,0,0,76,35,53.6,62.4,2500,0,0,0,0,0,"","","",""
"2033","chesno_2137","Колєсніков Дмитро Валерійович","Депутат 8-го скликання","Верховна рада України","Загальнодержавний регіон","2013",167902,22968,122019,0,0,0,0,0,7404,22968,5644,0,829,0,71170,363038,187.8,109.8,0,0,0,0,0,1,0,0,"","Mercedes-Benz S500 5500 куб.см, 285 кВт, 522,6 см","","2008"
"2034","chesno_2478","Константіновський Вячеслав Леонідович","Депутат 8-го скликання","Верховна рада України","Загальнодержавний регіон","2014",15496577,0,28457,0,0,0,0,0,8120,0,0,0,0,0,252143880,15988554,85,324.9,649,790,13978,8093,3,1,0,0,"Toyota Land Cruiser 3956 куб.см;Mercedes-Benz S600 5913 куб.см;Land Rover Range Rover 5000 куб.см","BMW 3251 2497 куб.см","2006;2005;2012","2008"
"2035","chesno_2625","Корчик Віталій Андрійович","Депутат 8-го скликання","Верховна рада України","Загальнодержавний регіон","2014",29699.23,135368.23,27519,119309.23,0,0,0,0,2180.23,16059,0,0,0,0,115600,188276,0,0,0,0,0,0,0,0,0,0,"","","",""
"2036","chesno_2144","Кремінь Тарас Дмитрович","Депутат 8-го скликання","Верховна рада України","Загальнодержавний регіон","2013",76581.4,25176.6,37919.36,15000,38662,0,0,0,0,0,0,0,0,0,0,0,67,0,0,0,0,0,0,0,0,0,"","","",""
"2037","chesno_2391","Ксенжук Олександр Степанович","Депутат 8-го скликання","Верховна рада України","Загальнодержавний регіон","2014",584484,1076,84507,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,216.6,0,18000,6100,4,1,1,1,"Subaru Forester 2000 куб. см, 116 кВт;Volkswagen Passat 1800 куб. см, 122 кВт;Audi Q7 3000 куб. см, 187 кВт ;Daewoo Lanos 1299 куб. см, 51 кВт","Mercedes-Benz ML300 CDi 3000 куб. см, 150 кВт","2007;2012;2013;2005","2010"
"2038","chesno_2288","Кузьменко Анатолій Іванович","Депутат 8-го скликання","Верховна рада України","Загальнодержавний регіон","2014",1109499,17985,443603,0,0,0,0,0,600320,0,0,0,0,0,0,0,0,0,259.5,60,99800,57800,2,0,0,0,"Toyota Avensis 1800;Volkswagen Tiguan 1968","","2008;2013",""
